,ID,C_Environment,C_Condition,C_Cycle,C_Trial,C_QuestionNum,C_Question,C_Answer,C_AssignedWait,C_Response,C_QPresent,C_StartRT,C_WaitStart,C_WaitTime,C_TrialLength,C_CycleLength,C_Jitter,C_AverageWait,MC_Correct
523,134,1,2,2,146,485,What Internet portal was sued for copyright infringement in 2000 by the star of Young Einstein? ,Yahoo!,3.025,S,562.648,0.387,0.549,0.346,1.788,600.4533121,3.186992564,1.363021053,NA
524,134,1,2,2,147,925,Who invented condensed milk in 1856? ,"Gail Borden, Jr. ",13.433,S,567.695,0.547,0.556,0.307,1.923,600.4533121,1.677039788,1.363021053,NA
525,134,1,2,2,148,69,"During which war was ""The African Queen"" set?",World War I,19.483,S,571.372,0.67,0.55,0.193,1.922,600.4533121,1.678342612,1.363021053,NA
526,134,1,2,2,149,596,"What name is shared by the rivers that run through Denison, TX and Hanoi, Vietnam?",Red River,11.44,S,575.049,0.425,0.545,0.103,1.588,600.4533121,1.518739814,1.363021053,NA
527,134,1,2,2,150,829,"Which animal has tubular shaped eyeballs, which therefore cannot move?  ",Owl,19.05,S,578.225,0.393,0.543,0.192,1.638,600.4533121,1.78634752,1.363021053,NA
528,134,1,2,2,151,500,"What is called the ""bark lion sentinel dog"" in its native Tibet?  ",Lhasa Apso,0.637,S,581.719,0.468,0.552,0.352,1.888,600.4533121,1.922140517,1.363021053,NA
529,134,1,2,2,152,787,What's the most populous city in the Southern Hemisphere?,Sao Paulo,8.408,W,585.596,0.598,0.555,8.413,13.578,600.4533121,1.23349325,1.363021053,1
530,134,2,2,3,153,547,What is the surgical knife called an izmel used for? ,The circumcision at a bris ,0.027,W,0.037,3.846,0.55,0.032,8.447,600.415838,3.868987001,3.218103896,1
531,134,2,2,3,154,414,What did the letter Q originally stand for in NASDAQ?  ,Quotations ,65.095,W,12.422,1.293,0.529,65.099,70.926,600.415838,1.891526365,3.218103896,1
532,134,2,2,3,155,834,"Which animal's poison could kill up to 2,200 people? ",Poison-arrow frog,18.62,S,85.313,0.921,0.55,0.402,2.39,600.415838,1.589170422,3.218103896,NA
533,134,2,2,3,156,496,What is an adit?  ,A mine shaft passage,5.396,S,89.358,0.404,0.565,0.051,1.537,600.415838,3.205788816,3.218103896,NA
534,134,2,2,3,157,824,"Which accidentally invented household items were first marketed as ""friction lights""? ",Matches,19.556,S,94.171,0.479,0.541,0.235,1.772,600.415838,1.59175237,3.218103896,NA
535,134,2,2,3,158,413,What did Ross and Norris McWhirter compile as a promotional giveaway in 1955? ,The Guinness Book of World Records,5.202,S,97.598,1.044,0.56,0.111,2.223,600.415838,2.07789217,3.218103896,NA
536,134,2,2,3,159,581,What Manhattan intersection was America's first traffic circle?,Columbus Circle ,2.187,S,101.96,0.522,0.548,0.26,1.839,600.415838,3.079520993,3.218103896,NA
537,134,2,2,3,160,115,"In 1893, who became the first woman ever to appear on a U.S. postage stamp?",Queen Isabella I ,53.799,S,106.958,0.564,0.539,2.949,4.562,600.415838,1.394517878,3.218103896,NA
538,134,2,2,3,161,34,Alan Shepard was scheduled to command the ill-fated Apollo 13 before switching missions with what astronaut?,Jim Lovell,2.355,S,112.975,0.435,0.551,0.153,1.654,600.415838,1.756502206,3.218103896,NA
539,134,2,2,3,162,745,What was the most expensive drawing ever sold?  ,Danseuse au Repos by Edgar Degas,3.576,S,116.468,0.342,0.544,0.2,1.605,600.415838,2.329925909,3.218103896,NA
540,134,2,2,3,163,971,Who was the only U.S. president to have been married in the White House? ,Grover Cleveland ,13.427,S,120.463,0.395,0.541,1.827,3.276,600.415838,3.228694826,3.218103896,NA
541,134,2,2,3,164,719,What was first made by suspending paraffin in a solution of water and antifreeze? ,Lava lamp ,34.482,S,127.048,1.738,0.552,0.527,3.326,600.415838,2.692635994,3.218103896,NA
542,134,2,2,3,165,903,"Which Yellowstone geyser, with eruptions 100 fee taller than Old Faithful's, is the world's tallest?",Steamboat Geyser,40.302,S,133.132,0.486,0.55,0.217,1.772,600.415838,2.981097499,3.218103896,NA
543,134,2,2,3,166,966,Who was the only British Prime Minister to have been assassinated? ,Spencer Perceval ,14.499,S,137.946,0.488,0.548,0.467,2.022,600.415838,1.54659376,3.218103896,NA
544,134,2,2,3,167,436,"What event was won by the same team the first twenty-five times it was held, from 1851 to 1983?  ",The America's Cup ,6.421,S,141.623,0.467,0.536,0.368,1.889,600.415838,1.239541227,3.218103896,NA
545,134,2,2,3,168,751,"What was the one question Sigmund Freud said he was unable to answer, despite 30 years of research?",What do women want? ,0.588,S,144.815,1.459,0.547,0.084,2.607,600.415838,1.95568831,3.218103896,NA
546,134,2,2,3,169,739,What was the first song ever performed in outer space? ,Happy Birthday,7.904,S,149.445,0.365,0.554,0.141,1.57,600.415838,3.658208365,3.218103896,NA
547,134,2,2,3,170,280,The United States' first law school for women was named for what cross-dressing Shakespearean character?,Portia ,0.93,S,154.744,2.122,0.552,0.303,3.492,600.415838,1.847232744,3.218103896,NA
548,134,2,2,3,171,761,"What Washington Wizards All-Star still bears the misplaced ""w"" in his name from a birth certificate typo?",Antawn Jamison ,14.499,W,160.176,5.21,0.539,14.504,24.259,600.415838,1.576855579,3.218103896,1
549,134,2,2,3,172,210,Prime Minister Lester Pearson won the Nobel Peace Prize for defusing what world crisis?,The Suez Crisis,29.79,S,186.066,0.904,0.55,0.321,2.289,600.415838,2.793538119,3.218103896,NA
550,134,2,2,3,173,527,What is the national tree of Jamaica? ,The Blue Mahoe ,2.068,S,191.214,0.548,0.538,0.349,1.939,600.415838,2.590788626,3.218103896,NA
551,134,2,2,3,174,190,"Of all the countries named for a person, which country is named for the person who lived most recently?",Bolivia,6.178,S,195.844,2.118,0.539,0.068,3.242,600.415838,3.243120181,3.218103896,NA
552,134,2,2,3,175,932,Who is Rashida Jones's famous mother?,Peggy Lipton ,13.948,S,202.413,0.773,0.547,0.348,2.173,600.415838,1.666779928,3.218103896,NA
553,134,2,2,3,176,807,"When asked to define ""cool,"" what two words did James Brown use? ",James Brown,32.882,S,206.324,0.422,0.547,0.284,1.772,600.415838,2.789772992,3.218103896,NA
554,134,2,2,3,177,731,What was the first American novel to sell one million copies? ,Uncle Tom's Cabin ,83.401,S,210.954,0.504,0.549,0.171,1.738,600.415838,1.016232617,3.218103896,NA
555,134,2,2,3,178,664,What snack food is an ingredient in the explosive dynamite?  ,Peanuts ,20.074,S,213.779,0.543,0.56,0.288,1.905,600.415838,1.286374206,3.218103896,NA
556,134,2,2,3,179,376,What city has the only drive-thru post office in the world? ,Chicago,7.133,W,217.038,1.908,0.549,7.137,13.612,600.415838,3.227242047,3.218103896,1
557,134,2,2,3,180,409,What did Coleco name its 1983 home computer in the hope that it would take a bite out of Apple's sales?,Adam,0.315,S,233.936,1.154,0.55,0.289,2.507,600.415838,2.326330439,3.218103896,NA
558,134,2,2,3,181,898,"Which U.S. president declared the first national ""Mother's Day""?  ",Woodrow Wilson ,34.482,S,238.834,0.401,0.552,0.256,1.721,600.415838,1.303276258,3.218103896,NA
559,134,2,2,3,182,791,What's the only Best Picture Oscar winner whose title ends with an exclamation point?  ,Oliver!,0.157,W,241.926,2.037,0.553,0.161,6.759,600.415838,1.439744352,3.218103896,1
560,134,2,2,3,183,672,What sports term is the shortest word ever to decide the National Spelling Bee?   ,Luge,18.808,W,250.182,0.388,0.548,18.813,23.758,600.415838,1.286594127,3.218103896,1
561,134,2,2,3,184,114,"In 1849, Walter Hunt received a patent for turning a single piece of wire into what?",A paper clip,5.562,S,275.287,0.931,0.54,0.188,2.173,600.415838,2.340256971,3.218103896,NA
562,134,2,2,3,185,576,"What late American's son, Rich, said in 2005, ""My father's name is synonymous with the word 'asterisk'?",Roger Maris,14.432,S,279.867,0.319,0.55,0.314,1.688,600.415838,1.983830185,3.218103896,NA
563,134,2,2,3,186,844,"Which British novelist said, ""Fame is a powerful aphrodisiac""?",Graham Greene,65.089,S,283.611,0.375,0.544,0.368,1.805,600.415838,1.61751179,3.218103896,NA
564,134,2,2,3,187,967,Who was the only person to be nearby at three different presidential assassinations? ,Robert Lincoln ,0.539,S,287.104,0.442,0.544,0.191,1.688,600.415838,2.778370897,3.218103896,NA
565,134,2,2,3,188,857,Which country has the most public libraries?  ,Russia,8.353,S,291.634,0.312,0.54,0.803,2.173,600.415838,1.236440134,3.218103896,NA
566,134,2,2,3,189,4,"Gem is the trade name for the most common, three-loop design of what?",The paper clip,15.641,S,295.11,0.7,0.553,0.254,2.022,600.415838,1.907505782,3.218103896,NA
567,134,2,2,3,190,223,"Student protests in which capital city inspired John Lennon's song  ""Revolution""? ",Paris,7.133,S,299.105,0.409,0.56,0.231,1.705,600.415838,1.880353249,3.218103896,NA
568,134,2,2,3,191,164,"In what state was the U.S.'s first ""Adopt-a-Highway"" program started?",Texas,43.1,S,302.799,0.515,0.555,0.253,1.838,600.415838,2.902044186,3.218103896,NA
569,134,2,2,3,192,850,Which chess piece was originally called 'the elephant'? ,The bishop,0.146,W,307.629,0.565,0.538,0.15,5.271,600.415838,1.46536724,3.218103896,0
570,134,2,2,3,193,1005,"Young wines are said to have ""aroma."" What do older wines have instead?",Bouquet,15.476,S,314.432,0.322,0.547,0.236,1.622,600.415838,2.707996667,3.218103896,NA
571,134,2,2,3,194,322,What animal lives in a holt? ,An otter,7.605,S,318.828,0.47,0.549,0.386,1.922,600.415838,2.41780334,3.218103896,NA
572,134,2,2,3,195,286,"The world's largest church is Our Lady of Peace Basilica in Yamoussoukro, what nation's capital?",Ivory Coast's ,2.187,S,323.24,0.322,0.548,0.044,1.42,600.415838,3.541035954,3.218103896,NA
573,134,2,2,3,196,973,Who won the Nobel Peace Prize in 1964? ,Martin Luther King Jr. ,30.025,W,328.288,0.722,0.548,30.03,35.308,600.415838,2.093025743,3.218103896,1
574,134,2,2,3,197,917,Who did Pope Gregory VII leave in the snow outside of his castle gates for three full days?  ,Holy Roman Emperor Henry IV ,2.1,S,365.745,0.473,0.546,0.413,1.939,600.415838,1.252248517,3.218103896,NA
575,134,2,2,3,198,231,The Admiral is which type of insect? ,Butterfly,9.488,S,369.004,0.47,0.55,0.306,1.839,600.415838,3.855794585,3.218103896,NA
576,134,2,2,3,199,910,"Who christened Hawaii ""the Sandwich Islands"" in 1778?  ",Captain Cook ,3.576,S,374.771,0.312,0.541,0.346,1.704,600.415838,2.717495654,3.218103896,NA
577,134,2,2,3,200,80,For what crime was Bruno Hauptmann executed in 1936?,Kidnapping and killing the Lindbergh baby,66.033,S,379.267,0.535,0.551,0.416,2.022,600.415838,2.627806652,3.218103896,NA
578,134,2,2,3,201,511,What is the deepest point of the Mariana Trench?,Challenger Deep ,15.476,S,383.98,0.214,0.538,0.197,1.471,600.415838,2.364373552,3.218103896,NA
579,134,2,2,3,202,52,"Before his ears were cut off in 1990 by a political rival, what nation was ruled by dictator Samuel Doe?",Liberia,2.1,S,387.891,0.583,0.554,0.045,1.705,600.415838,1.879302832,3.218103896,NA
580,134,2,2,3,203,816,Where is Jacques Plante's name misspelled five of the six times it appears? ,The Stanley Cup ,65.089,S,391.552,0.082,0.553,0.055,1.219,600.415838,1.709712178,3.218103896,NA
581,134,2,2,3,204,558,"What Jack Nicholson comedy was translated as ""Mr. Cat Poop"" in Cantonese when it was released in China?",As Good As It Gets ,3.242,S,394.543,0.427,0.56,0.232,1.722,600.415838,2.720420844,3.218103896,NA
582,134,2,2,3,205,987,"Whose epitaph read in part, ""Here lies one whose name was writ in water?  ",John Keats ,0.391,S,399.09,1.056,0.548,0.195,2.306,600.415838,1.096333025,3.218103896,NA
583,134,2,2,3,206,877,"Which mammal is the world's smallest, weighing less than a penny? ",Bumblebee bat,16.848,S,402.566,0.9,0.571,0.228,2.206,600.415838,1.608032728,3.218103896,NA
584,134,2,2,3,207,769,"What word comes to us from the Greek for ""thick-skinned""?  ",Pachyderm,88.374,S,406.461,0.421,0.548,0.251,1.738,600.415838,1.171391634,3.218103896,NA
585,134,2,2,3,208,292,"Though the rest of him lies in Westminster Abbey, what writer's heart is buried near his native Dorchester?",Thomas Hardy,3.924,S,409.469,0.693,0.561,0.078,1.838,600.415838,3.497168885,3.218103896,NA
586,134,2,2,3,209,79,"For his tenacity, 19th century biologist Thomas Huxley was nicknamed whose ""bulldog""?",Darwin's,0.147,S,414.885,0.741,0.546,0.078,1.872,600.415838,1.492941296,3.218103896,NA
587,134,2,2,3,210,742,What was the game of Scrabble originally called? ,Criss-Cross ,37.146,S,418.311,0.403,0.55,0.466,1.921,600.415838,1.083754794,3.218103896,NA
588,134,2,2,3,211,811,"Where did the abbreviation ""INRI"" traditionally appear? ",On Christ's crucifix ,8.666,S,421.403,0.543,0.56,0.111,1.721,600.415838,2.393578608,3.218103896,NA
589,134,2,2,3,212,890,Which popular treat was invented by an 11-year-old in California? ,The popsicle,5.307,S,425.582,0.38,0.539,0.636,2.073,600.415838,2.332483144,3.218103896,NA
590,134,2,2,3,213,728,What was the 11th-century Spanish military leader Rodrigo Diaz de Vivar better known as?  ,El Cid ,1.414,S,430.061,0.565,0.555,0.244,1.871,600.415838,1.740191661,3.218103896,NA
591,134,2,2,3,214,440,What famed TV personality wrote the screenplay for 1968's Planet of the Apes? ,Rod Serling ,17.298,S,433.772,0.518,0.551,0.264,1.838,600.415838,1.383230742,3.218103896,NA
592,134,2,2,3,215,49,"Because his father was from Minorca, in Spain, what Civil War hero was the U.S. Navy's first Hispanic admiral?",David Farragut,83.464,S,437.065,0.561,0.558,0.281,1.905,600.415838,3.344105439,3.218103896,NA
593,134,2,2,3,216,836,Which animals are born pregnant and can give birth 10 days after being born themselves?  ,Aphids,6.421,W,442.38,2.406,0.552,6.426,13.395,600.415838,3.173048597,3.218103896,1
594,134,2,2,3,217,560,What Kansan was the only Native American ever to serve as U.S. vice president? ,Charles Curtis,0.908,S,459.011,0.032,0.553,0.31,1.404,600.415838,1.425604969,3.218103896,NA
595,134,2,2,3,218,225,Tasseomancy is a method of fortune telling that primarily uses what? ,Tea leaves,18.125,S,461.902,0.388,0.548,0.148,1.587,600.415838,1.010953597,3.218103896,NA
596,134,2,2,3,219,389,What common aquarium fish is named for the naturalist who discovered it in Trinidad in 1876? ,The guppy,8.301,S,464.56,0.395,0.541,0.218,1.672,600.415838,2.180113901,3.218103896,NA
597,134,2,2,3,220,697,What animal is combined with a serpent to make the mythical creature the Cockatrice? ,Rooster,43.886,S,468.471,0.395,0.541,0.275,1.722,600.415838,3.444266978,3.218103896,NA
598,134,2,2,3,221,831,Which animal was named for what was wrongly thought to be its country of origin? ,Turkey,0.146,W,473.702,0.428,0.542,0.15,5.138,600.415838,2.028039175,3.218103896,0
599,134,2,2,3,222,642,What restaurant chain was the brainchild of Atari founder Nolan Bushnell? ,Chuck E. Cheese's,3.743,S,480.923,0.4,0.553,0.31,1.772,600.415838,3.063091303,3.218103896,NA
600,134,2,2,3,223,887,Which person has been awarded the most Oscars ever? ,Walt Disney,83.464,W,485.837,0.557,0.546,83.469,88.575,600.415838,3.135167838,3.218103896,1
601,134,2,2,3,224,604,"What noisy word comes from the capital of Hell in Milton's ""Paradise Lost""? ",Pandemonium,13.759,S,577.615,0.979,0.541,0.17,2.206,600.415838,3.103374871,3.218103896,NA
602,134,2,2,3,225,473,What city's harbor is overlooked by Victoria Peak? ,Hong Kong ,13.068,S,582.997,0.365,0.538,0.39,1.805,600.415838,1.377418711,3.218103896,NA
603,134,2,2,3,226,460,What game show host took his stage name from the college in his West Virginia hometown? ,Peter Marshall,0.502,S,586.24,0.363,0.54,0.299,1.722,600.415838,2.667685808,3.218103896,NA
604,134,2,2,3,227,927,Who is Jason Schwartzman's famous mother?  ,Talia Shire ,8.329,S,590.702,0.315,0.553,0.334,1.721,600.415838,1.75634237,3.218103896,NA
605,134,2,2,3,228,534,What is the only English word with three consecutive double letters?  ,Bookkeeper,54.135,S,594.246,0.332,0.553,0.318,1.722,600.415838,1.470028073,3.218103896,NA
606,134,2,2,3,229,552,"What is unusual about the ""in God We Trust"" Motto on the U.S. Mint's recent presidential dollar coins?",It's stamped on the coin's edge,1.159,S,597.505,0.401,0.552,0.272,1.737,600.415838,1.122057994,3.218103896,NA
607,134,1,2,4,230,396,"What can be built by the largest Lego set ever sold, a 5195-piece monstrosity? ",The Millenium Falcon ,6.606,S,0.029,4.129,0.551,0.368,5.565,210.498029,2.378950725,0.953214286,NA
608,134,1,2,4,231,821,Where would you find the countries of Qumar and Equatorial Kundu? ,On TV's The West Wing ,16.281,S,8.035,0.339,0.547,0.348,1.738,210.498029,1.088356333,0.953214286,NA
609,134,1,2,4,232,962,Who was the last British Monarch to also be an emperor?  ,George VI,13.106,S,10.943,0.415,0.555,0.021,1.505,210.498029,1.352859659,0.953214286,NA
610,134,1,2,4,233,954,Who was banned from Saturday Night Live by viewer phone vote in 1982? ,Andy Kaufman,9.32,S,13.885,0.289,0.547,0.069,1.42,210.498029,3.426417796,0.953214286,NA
611,134,1,2,4,234,649,"What road, which names a 2002 film, divides Wayne County from affluent Oakland and Maycomb Counties?",8 Mile Road ,14.087,S,18.816,0.302,0.533,0.522,1.872,210.498029,1.459354456,0.953214286,NA
612,134,1,2,4,235,833,Which animal's milk does not curdle? ,Camel,3.519,S,22.225,0.444,0.542,0.346,1.838,210.498029,1.53395599,0.953214286,NA
613,134,1,2,4,236,288,"The world's smallest park, measuring two feet in diameter, is located in what U.S. state? ",Oregon ,15.263,S,25.685,0.297,0.539,0.276,1.621,210.498029,1.161868976,0.953214286,NA
614,134,1,2,4,237,17,"A two-million gallon tank of what substance exploded in Boston in 1919, resulting in 21 deaths?",Molasses,14.592,S,28.543,0.294,0.558,0.105,1.47,210.498029,1.56833062,0.953214286,NA
615,134,1,2,4,238,453,"What former president coined the phrase ""lunatic fringe"" to refer to the wackos in his own reform movement?",Theodore Roosevelt ,19.434,S,31.652,0.146,0.54,0.1,1.304,210.498029,1.229449767,0.953214286,NA
